INFO 2025-05-24 10:35:32,680 autoreload Watching for file changes with StatReloader
DEBUG 2025-05-24 10:35:47,134 autoreload C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\models.py notified as changed. Signal results: [(<function template_changed at 0x000001C5F687AFC0>, None), (<function translation_file_changed at 0x000001C5F72FFBA0>, None)].
INFO 2025-05-24 10:35:47,134 autoreload C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\models.py changed, reloading.
INFO 2025-05-24 10:35:48,378 autoreload Watching for file changes with StatReloader
DEBUG 2025-05-24 10:35:48,381 autoreload Waiting for apps ready_event.
DEBUG 2025-05-24 10:35:49,263 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2025-05-24 10:35:49,270 autoreload Watching dir C:\Users\DELL\PycharmProjects\pythonProject\newproject\templates with glob **/*.
DEBUG 2025-05-24 10:35:49,270 autoreload Watching dir C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\simple_history\templates with glob **/*.
DEBUG 2025-05-24 10:35:49,270 autoreload Watching dir C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\templates with glob **/*.
DEBUG 2025-05-24 10:35:49,270 autoreload Watching dir C:\Users\DELL\PycharmProjects\pythonProject\newproject\locale with glob **/*.mo.
DEBUG 2025-05-24 10:35:49,270 autoreload Watching dir C:\Users\DELL\PycharmProjects\pythonProject\newproject\newapp\locale with glob **/*.mo.
DEBUG 2025-05-24 10:35:49,271 autoreload Watching dir C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\locale with glob **/*.mo.
DEBUG 2025-05-24 10:35:49,271 autoreload Watching dir C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\simple_history\locale with glob **/*.mo.
DEBUG 2025-05-24 10:35:49,400 utils (0.009) 
                SELECT VERSION(),
                       @@sql_mode,
                       @@default_storage_engine,
                       @@sql_auto_is_null,
                       @@lower_case_table_names,
                       CONVERT_TZ('2001-01-01 01:00:00', 'UTC', 'UTC') IS NOT NULL
            ; args=None; alias=default
DEBUG 2025-05-24 10:35:49,401 utils (0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None; alias=default
DEBUG 2025-05-24 10:35:49,410 utils (0.009) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
DEBUG 2025-05-24 10:35:49,417 utils (0.003) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=(); alias=default
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\middleware\common.py first seen with mtime 1741965428.5533068
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\calendar.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1741965424.1269188
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\parso\parser.py first seen with mtime 1741659341.7894778
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\page_navigation.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\traitlets\utils\warnings.py first seen with mtime 1741659336.4085956
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\parso\python\pep8.py first seen with mtime 1741659341.8052118
DEBUG 2025-05-24 10:35:49,654 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\mouse_events.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1741965428.2546306
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\completer.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1741965428.4136896
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\magics\basic.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\parso\__init__.py first seen with mtime 1741659341.7894778
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\log.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\colorama\win32.py first seen with mtime 1741659344.2273026
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\importlib\metadata\_meta.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\lexers\__init__.py first seen with mtime 1741659339.3027563
DEBUG 2025-05-24 10:35:49,655 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\shortcuts\filters.py first seen with mtime 1741659348.8536723
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1741965428.608463
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\refactoring\extract.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\parser_utils.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\middleware\clickjacking.py first seen with mtime 1741965428.5533068
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\DLLs\_sqlite3.pyd first seen with mtime 1738667306.0
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\hashlib.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1741965424.498747
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\DLLs\select.pyd first seen with mtime 1738667306.0
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pure_eval\core.py first seen with mtime 1741659335.9550617
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_ufunclike_impl.py first seen with mtime 1741659043.4421785
DEBUG 2025-05-24 10:35:49,656 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1741965428.3974388
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\tips.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\views\static.py first seen with mtime 1741965428.65144
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\apps\registry.py first seen with mtime 1741965424.1245186
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\mysql\validation.py first seen with mtime 1741965428.337325
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\tqdm\_dist_ver.py first seen with mtime 1747823737.3457854
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1741965428.2385936
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\__init__.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_machar.py first seen with mtime 1741659043.786319
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\VideoClip.py first seen with mtime 1747823746.6775367
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\prefilter.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 10:35:49,657 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\asyncio\mixins.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\models.py first seen with mtime 1748063146.6916194
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\clipboard\in_memory.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\MySQLdb\_mysql.cp313-win_amd64.pyd first seen with mtime 1742204234.0709546
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\locale.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\asttokens\__init__.py first seen with mtime 1741659345.9939177
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\typing.py first seen with mtime 1747823744.7105536
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_iotools.py first seen with mtime 1741659043.4271789
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arrayterator_impl.py first seen with mtime 1741659043.4171896
DEBUG 2025-05-24 10:35:49,658 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\audio\AudioClip.py first seen with mtime 1747823746.5713491
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1741965428.3974388
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\_compression.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\simple_history\__init__.py first seen with mtime 1747113169.64963
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\wsgiref\headers.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\DLLs\_bz2.pyd first seen with mtime 1738667306.0
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\syntax_tree.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\formatted_text\utils.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\certifi\core.py first seen with mtime 1741659344.3833652
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\layout\utils.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\colorama\winterm.py first seen with mtime 1741659344.2273026
DEBUG 2025-05-24 10:35:49,659 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\layout\controls.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\cmd.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\magics\execution.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\encoding.py first seen with mtime 1741965428.6200008
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_npyio_impl.py first seen with mtime 1741659043.43018
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\__init__.py first seen with mtime 1747823744.6945071
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\Freeze.py first seen with mtime 1747823746.7638452
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\sqlite3\dbapi2.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\quopri.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1741965423.9356773
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\styles\style_transformation.py first seen with mtime 1741659341.1648848
DEBUG 2025-05-24 10:35:49,660 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1741965428.429512
